name,time,nodeid,value
test,1503460899163858944,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.91,h,48.93,"
test,1503460899848793856,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.91,h,48.83,"
test,1503460900454247936,222,"235,light,72.87,154,temperature,26.19,humidity,48.57,"
test,1503460900629331200,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.77,"
test,1503460901409929984,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.70,"
test,1503460901760464896,222,"235,light,74.49,148,temperature,26.19,humidity,48.57,"
test,1503460902206523904,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.70,"
test,1503460903050915840,222,"235,light,72.87,150,temperature,26.19,humidity,48.57,"
test,1503460903066764032,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.70,"
test,1503460904357152000,222,"235,light,74.90,153,temperature,26.19,humidity,48.57,"
test,1503460904596200960,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,48.70,"
test,1503460904643825920,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.58,h,47.83,"
test,1503460905360850944,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.70,"
test,1503460905663481088,222,"235,light,73.27,153,temperature,26.19,humidity,48.57,"
test,1503460905934377984,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.58,h,47.79,"
test,1503460906173420032,222,"235,from,10,44,rssi,-5,msg,id,205,l,49.25,t,26.91,h,48.64,"
test,1503460906970042112,222,"235,light,75.72,155,temperature,26.18,humidity,48.54,"
test,1503460906985784064,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.90,h,48.61,"
test,1503460907240677120,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.58,h,47.79,"
test,1503460907734627840,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.88,h,48.57,"
test,1503460908276120064,222,"235,light,72.87,148,temperature,26.19,humidity,48.57,"
test,1503460908531117056,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.90,h,48.54,"
test,1503460908594856960,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.58,h,47.79,"
test,1503460909566647040,222,"235,light,75.72,153,temperature,26.16,humidity,48.57,"
test,1503460909582652928,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.88,h,48.48,"
test,1503460909885277952,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.58,h,47.79,"
test,1503460910092505088,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.87,h,48.44,"
test,1503460910873159936,222,"235,light,73.27,153,temperature,26.19,humidity,48.57,"
test,1503460911191611904,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.88,h,48.51,"
test,1503460911669678080,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.90,h,48.57,"
test,1503460912179360000,222,"235,light,74.49,150,temperature,26.18,humidity,48.57,"
test,1503460912466203904,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.87,h,48.57,"
test,1503460912497976064,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.59,h,47.76,"
test,1503460913485672960,222,"235,light,73.27,153,temperature,26.19,humidity,48.61,"
test,1503460913501696000,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.90,h,48.61,"
test,1503460913804333824,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.58,h,47.73,"
test,1503460914043395072,222,"235,from,10,44,rssi,-8,msg,id,205,l,47.63,t,26.90,h,48.61,"
test,1503460914792274944,222,"235,light,73.68,150,temperature,26.18,humidity,48.57,"
test,1503460914855753984,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,48.61,"
test,1503460915142558976,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.58,h,47.73,"
test,1503460915636464128,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.90,h,48.57,"
test,1503460916098481920,222,"235,light,73.27,152,temperature,26.19,humidity,48.57,"
test,1503460916417135872,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.91,h,48.51,"
test,1503460917404825088,222,"235,light,74.90,152,temperature,26.18,humidity,48.57,"
test,1503460917420727040,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.91,h,48.51,"
test,1503460917755239936,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.58,h,47.76,"
test,1503460918026222080,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.90,h,48.44,"
test,1503460918041993984,222,"235,from,10,44,rssi,10,msg,id,211,l,77.75,t,25.45,h,50.22,"
test,1503460918711184896,222,"235,light,72.46,151,temperature,26.18,humidity,48.57,"
test,1503460918790831104,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.03,t,26.90,h,48.44,"
test,1503460919077581824,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.58,h,47.73,"
test,1503460919587479040,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.03,t,26.91,h,48.44,"
test,1503460920017489920,222,"235,light,74.49,155,temperature,26.16,humidity,48.54,"
test,1503460920399961088,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.56,h,47.76,"
test,1503460921307971072,222,"235,light,73.27,151,temperature,26.16,humidity,48.57,"
test,1503460921323962880,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.91,h,48.44,"
test,1503460921674316800,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.55,h,47.76,"
test,1503460921960835840,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.88,h,48.44,"
test,1503460922614438912,222,"235,light,74.49,154,temperature,26.16,humidity,48.57,"
test,1503460922757793024,222,"235,from,10,44,rssi,-11,msg,id,205,l,48.85,t,26.87,h,48.44,"
test,1503460922996623104,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.56,h,47.79,"
test,1503460923522413056,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.44,"
test,1503460923920711168,222,"235,light,73.27,150,temperature,26.16,humidity,48.57,"
test,1503460924303132160,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.56,h,47.79,"
test,1503460924334956800,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.91,h,48.41,"
test,1503460925227116032,222,"235,light,73.27,154,temperature,26.16,humidity,48.61,"
test,1503460925242971904,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.90,h,48.38,"
test,1503460925625138944,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.56,h,47.73,"
test,1503460925880291840,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.87,h,48.38,"
test,1503460926533607936,222,"235,light,74.09,151,temperature,26.16,humidity,48.61,"
test,1503460926692665088,222,"235,from,10,44,rssi,-10,msg,id,205,l,47.63,t,26.88,h,48.38,"
test,1503460927839688960,222,"235,light,73.27,150,temperature,26.19,humidity,48.61,"
test,1503460927855766016,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.90,h,48.38,"
test,1503460928269835008,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.58,h,47.76,"
test,1503460929146227968,222,"235,light,74.90,151,temperature,26.18,humidity,48.61,"
test,1503460929162009088,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.35,"
test,1503460929560303872,222,"235,from,10,44,rssi,28,msg,id,255,l,73.68,t,25.58,h,47.76,"
test,1503460930452541184,222,"235,light,73.27,152,temperature,26.19,humidity,48.61,"
test,1503460930643565056,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.90,h,48.31,"
test,1503460930866637056,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.58,h,47.76,"
test,1503460931424243968,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.91,h,48.31,"
test,1503460931758862848,222,"235,light,74.90,150,temperature,26.19,humidity,48.61,"
test,1503460932188937984,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.59,h,47.76,"
test,1503460932220685056,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.03,t,26.91,h,48.31,"
test,1503460933079101184,222,"235,light,72.87,154,temperature,26.19,humidity,48.57,"
test,1503460933081621760,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.90,h,48.31,"
test,1503460933493409024,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.59,h,47.73,"
test,1503460934369534976,222,"235,light,74.90,152,temperature,26.20,humidity,48.57,"
test,1503460934592674048,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.03,t,26.91,h,48.38,"
test,1503460934815565056,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.59,h,47.73,"
test,1503460935357245952,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,48.38,"
test,1503460935659902976,222,"235,light,73.68,153,temperature,26.22,humidity,48.57,"
test,1503460936121944064,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.61,h,47.76,"
test,1503460936201596928,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.91,h,48.44,"
test,1503460936966213888,222,"235,light,74.49,153,temperature,26.22,humidity,48.54,"
test,1503460936982227200,222,"235,from,10,44,rssi,-10,msg,id,205,l,49.66,t,26.91,h,48.44,"
test,1503460937428257024,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.59,h,47.73,"
test,1503460937746929920,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,48.48,"
test,1503460938272720128,222,"235,light,73.27,150,temperature,26.23,humidity,48.54,"
test,1503460938527538944,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.91,h,48.44,"
test,1503460938750621184,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.62,h,47.73,"
test,1503460939579003136,222,"235,light,74.49,152,temperature,26.23,humidity,48.51,"
test,1503460939594897152,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.91,h,48.51,"
test,1503460940072820992,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.62,h,47.73,"
test,1503460940104704000,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,48.51,"
test,1503460940885284864,222,"235,light,73.27,150,temperature,26.23,humidity,48.54,"
test,1503460941363350016,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.62,h,47.73,"
test,1503460941681998848,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.94,h,48.51,"
test,1503460942175840000,222,"235,light,74.49,151,temperature,26.23,humidity,48.54,"
test,1503460942462526208,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.03,t,26.93,h,48.48,"
test,1503460942685569024,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.63,h,47.70,"
test,1503460943482178048,222,"235,light,73.27,153,temperature,26.23,humidity,48.51,"
test,1503460943498065920,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.03,t,26.93,h,48.41,"
test,1503460943991998976,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.62,h,47.66,"
test,1503460944278644992,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.93,h,48.35,"
test,1503460944788576000,222,"235,light,74.90,152,temperature,26.26,humidity,48.51,"
test,1503460944868262912,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.91,h,48.35,"
test,1503460945314307072,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.62,h,47.66,"
test,1503460945632893952,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.91,h,48.31,"
test,1503460946094914048,222,"235,light,72.46,151,temperature,26.26,humidity,48.51,"
test,1503460946445272832,222,"235,from,10,44,rssi,-10,msg,id,205,l,49.25,t,26.91,h,48.31,"
test,1503460946636454144,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.66,"
test,1503460947401236992,222,"235,light,74.90,153,temperature,26.26,humidity,48.48,"
test,1503460947417100032,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.91,h,48.31,"
test,1503460947942807040,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.63,h,47.66,"
test,1503460948006521088,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.91,h,48.31,"
test,1503460948707549184,222,"235,light,73.68,150,temperature,26.26,humidity,48.44,"
test,1503460948866700800,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.03,t,26.91,h,48.38,"
test,1503460949249125888,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.62,h,47.66,"
test,1503460949583794176,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.44,t,26.91,h,48.38,"
test,1503460950013833984,222,"235,light,74.09,151,temperature,26.26,humidity,48.44,"
test,1503460950380142848,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.38,"
test,1503460950555490048,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.62,h,47.66,"
test,1503460951304323072,222,"235,light,74.09,153,temperature,26.26,humidity,48.41,"
test,1503460951320271872,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.38,"
test,1503460951877800960,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.65,h,47.63,"
test,1503460951957393920,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.94,h,48.31,"
test,1503460952610651136,222,"235,light,75.31,153,temperature,26.26,humidity,48.41,"
test,1503460952753916928,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.94,h,48.25,"
test,1503460953184078080,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.65,h,47.66,"
test,1503460953518702080,222,"235,from,10,44,rssi,-10,msg,id,205,l,47.22,t,26.94,h,48.25,"
test,1503460953917134080,222,"235,light,73.27,152,temperature,26.26,humidity,48.41,"
test,1503460954362976000,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.93,h,48.25,"
test,1503460954506417920,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.66,h,47.63,"
test,1503460955223414784,222,"235,light,74.49,151,temperature,26.26,humidity,48.41,"
test,1503460955796873216,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.66,h,47.60,"
test,1503460955908269824,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503460956529633024,222,"235,light,72.87,151,temperature,26.25,humidity,48.41,"
test,1503460956704855808,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.93,h,48.25,"
test,1503460957119100928,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.66,h,47.60,"
test,1503460957517463808,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.94,h,48.28,"
test,1503460957835923968,222,"235,light,74.49,153,temperature,26.25,humidity,48.38,"
test,1503460958266169088,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.28,"
test,1503460958441485056,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.68,h,47.57,"
test,1503460959157201920,222,"235,light,73.27,152,temperature,26.26,humidity,48.38,"
test,1503460959157324032,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.93,h,48.35,"
test,1503460959746813952,222,"235,from,10,44,rssi,27,msg,id,255,l,73.27,t,25.68,h,47.53,"
test,1503460959874219008,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.94,h,48.31,"
test,1503460960447725056,222,"235,light,74.90,155,temperature,26.26,humidity,48.41,"
test,1503460961419575808,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.94,h,48.31,"
test,1503460961738012928,222,"235,light,73.27,155,temperature,26.26,humidity,48.38,"
test,1503460962232059904,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.94,h,48.31,"
test,1503460962391186944,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.70,h,47.53,"
test,1503460963028555008,222,"235,light,73.27,150,temperature,26.26,humidity,48.38,"
test,1503460963044558080,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.93,h,48.31,"
test,1503460963681646080,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.69,h,47.50,"
test,1503460964335016960,222,"235,light,74.49,156,temperature,26.26,humidity,48.38,"
test,1503460964605801216,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.91,h,48.25,"
test,1503460964988179968,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.70,h,47.53,"
test,1503460965641292032,222,"235,light,73.68,150,temperature,26.27,humidity,48.38,"
test,1503460965657174016,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.93,h,48.25,"
test,1503460966182957056,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.25,"
test,1503460966974565888,222,"235,light,73.27,154,temperature,26.27,humidity,48.35,"
test,1503460966974688000,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.69,h,47.47,"
test,1503460966974888192,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.91,h,48.18,"
test,1503460967627561984,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.69,h,47.44,"
test,1503460967739067136,222,"235,from,10,44,rssi,-10,msg,id,205,l,49.25,t,26.91,h,48.18,"
test,1503460968248905984,222,"235,light,73.68,147,temperature,26.27,humidity,48.35,"
test,1503460968934099968,222,"235,from,10,44,rssi,28,msg,id,255,l,73.27,t,25.69,h,47.44,"
test,1503460969555412992,222,"235,light,74.09,155,temperature,26.26,humidity,48.38,"
test,1503460969571203072,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.91,h,48.18,"
test,1503460970113051904,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.91,h,48.15,"
test,1503460970861656832,222,"235,light,74.49,152,temperature,26.26,humidity,48.31,"
test,1503460971562537984,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.69,h,47.40,"
test,1503460971706016000,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.90,h,48.12,"
test,1503460972168075008,222,"235,light,73.27,153,temperature,26.26,humidity,48.35,"
test,1503460972502558976,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.90,h,48.09,"
test,1503460973474371840,222,"235,light,74.09,152,temperature,26.26,humidity,48.31,"
test,1503460974079768832,222,"235,from,10,44,rssi,-12,msg,id,205,l,48.85,t,26.93,h,48.09,"
test,1503460974191212800,222,"235,from,10,44,rssi,28,msg,id,255,l,73.68,t,25.66,h,47.40,"
test,1503460974780648960,222,"235,light,73.27,153,temperature,26.26,humidity,48.31,"
test,1503460974844461056,222,"235,from,10,44,rssi,-11,msg,id,205,l,48.44,t,26.94,h,48.05,"
test,1503460975497673984,222,"235,from,10,44,rssi,28,msg,id,255,l,73.68,t,25.66,h,47.44,"
test,1503460976087025920,222,"235,light,75.31,151,temperature,26.26,humidity,48.35,"
test,1503460976437498112,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.94,h,47.99,"
test,1503460976804045824,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.63,h,47.44,"
test,1503460977391393024,222,"235,light,74.49,156,temperature,26.26,humidity,48.31,"
test,1503460977391539200,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.44,t,26.94,h,47.99,"
test,1503460978044608000,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.03,t,26.93,h,47.99,"
test,1503460978124227072,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.47,"
test,1503460978681837056,222,"235,light,73.27,150,temperature,26.26,humidity,48.35,"
test,1503460978809271040,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.93,h,47.99,"
test,1503460979430643200,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.62,h,47.47,"
test,1503460979605954816,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.93,h,47.96,"
test,1503460979988143872,222,"235,light,73.68,153,temperature,26.26,humidity,48.31,"
test,1503460980545847040,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.93,h,47.99,"
test,1503460980736925952,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.50,"
test,1503460981294571008,222,"235,light,73.27,150,temperature,26.27,humidity,48.35,"
test,1503460981310551040,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.94,h,47.99,"
test,1503460982059282176,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.61,h,47.53,"
test,1503460982600891136,222,"235,light,74.90,153,temperature,26.26,humidity,48.31,"
test,1503460982760193024,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.44,t,26.94,h,48.02,"
test,1503460983365549056,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.61,h,47.53,"
test,1503460983540822016,222,"235,from,10,44,rssi,-9,msg,id,205,l,50.48,t,26.94,h,48.02,"
test,1503460983907143168,222,"235,light,73.27,152,temperature,26.26,humidity,48.31,"
test,1503460984321526016,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.94,h,48.05,"
test,1503460984687853056,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.61,h,47.53,"
test,1503460985197670912,222,"235,light,74.49,151,temperature,26.26,humidity,48.35,"
test,1503460985213623040,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.94,h,48.09,"
test,1503460985914552064,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.05,"
test,1503460985994281984,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.59,h,47.57,"
test,1503460986503997952,222,"235,light,73.27,152,temperature,26.26,humidity,48.38,"
test,1503460987300560896,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.61,h,47.60,"
test,1503460987475868928,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.93,h,48.05,"
test,1503460987810468864,222,"235,light,74.90,152,temperature,26.27,humidity,48.31,"
test,1503460988272439040,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.66,t,26.94,h,48.02,"
test,1503460988622784000,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.61,h,47.60,"
test,1503460989116656128,222,"235,light,73.27,152,temperature,26.27,humidity,48.31,"
test,1503460989132672000,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.03,t,26.94,h,47.99,"
test,1503460989865524992,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.95,h,47.99,"
test,1503460989929122048,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.59,h,47.60,"
test,1503460990423147008,222,"235,light,74.49,152,temperature,26.27,humidity,48.35,"
test,1503460990646194944,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.94,h,48.02,"
test,1503460991235558912,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.58,h,47.60,"
test,1503460991729441792,222,"235,light,73.68,153,temperature,26.27,humidity,48.35,"
test,1503460991745275904,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.95,h,48.05,"
test,1503460992223383040,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.95,h,48.05,"
test,1503460992557848064,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.58,h,47.63,"
test,1503460993035758080,222,"235,light,73.68,150,temperature,26.30,humidity,48.35,"
test,1503460993051814144,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.44,t,26.95,h,48.02,"
test,1503460993800376064,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.95,h,47.99,"
test,1503460993895976192,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.59,h,47.63,"
test,1503460994342017024,222,"235,light,74.09,153,temperature,26.29,humidity,48.31,"
test,1503460995186461952,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.61,h,47.63,"
test,1503460995648489984,222,"235,light,73.27,151,temperature,26.29,humidity,48.31,"
test,1503460996174333952,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.98,h,47.92,"
test,1503460996508876032,222,"235,from,10,44,rssi,27,msg,id,255,l,73.27,t,25.62,h,47.63,"
test,1503460996938878976,222,"235,light,74.49,154,temperature,26.30,humidity,48.31,"
test,1503460996954895872,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.98,h,47.92,"
test,1503460997751326976,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.98,h,47.92,"
test,1503460998245217024,222,"235,light,73.68,151,temperature,26.30,humidity,48.31,"
test,1503460998261270016,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.63,h,47.63,"
test,1503460998547902208,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.98,h,47.89,"
test,1503460999121510144,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.65,h,47.60,"
test,1503460999551475968,222,"235,light,74.49,153,temperature,26.31,humidity,48.31,"
test,1503461000109127936,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,27.00,h,48.05,"
test,1503461000443744000,222,"235,from,10,44,rssi,28,msg,id,255,l,73.68,t,25.66,h,47.60,"
test,1503461000857985024,222,"235,light,74.90,155,temperature,26.33,humidity,48.28,"
test,1503461000905615104,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,27.01,h,48.12,"
test,1503461001686404096,222,"235,from,10,44,rssi,-10,msg,id,205,l,49.25,t,27.01,h,48.18,"
test,1503461001766024192,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.68,h,47.57,"
test,1503461002164293120,222,"235,light,73.68,150,temperature,26.33,humidity,48.25,"
test,1503461002482782976,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.98,h,48.22,"
test,1503461003056453888,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.69,h,47.57,"
test,1503461003454644992,222,"235,light,74.90,153,temperature,26.33,humidity,48.25,"
test,1503461003470587904,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.44,t,27.00,h,48.15,"
test,1503461004059993856,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,27.00,h,48.18,"
test,1503461004394618112,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.68,h,47.53,"
test,1503461004761189888,222,"235,light,73.27,147,temperature,26.33,humidity,48.25,"
test,1503461004872546048,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.44,t,26.98,h,48.18,"
test,1503461005637201920,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,27.01,h,48.15,"
test,1503461006067282944,222,"235,light,74.90,153,temperature,26.33,humidity,48.25,"
test,1503461006449556224,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.98,h,48.12,"
test,1503461007055234816,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.66,h,47.53,"
test,1503461007387702016,222,"235,light,73.27,150,temperature,26.31,humidity,48.25,"
test,1503461007387800064,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.98,h,48.05,"
