name,time,nodeid,value
test,1503461117235081984,111,"255,from,10,44,rssi,3,msg,id,205,l,49.66,t,26.95,h,48.38,"
test,1503461118190184192,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.22,"
test,1503461118540240128,111,"255,light,72.87,156,temperature,25.66,humidity,47.57,"
test,1503461118603692032,111,"255,from,10,44,rssi,3,msg,id,205,l,49.25,t,26.95,h,48.44,"
test,1503461119511105024,111,"255,from,10,44,rssi,3,msg,id,205,l,49.25,t,26.97,h,48.44,"
test,1503461119845305088,111,"255,light,73.68,156,temperature,25.68,humidity,47.57,"
test,1503461120131941120,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.95,h,48.41,"
test,1503461120816323072,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.36,h,48.18,"
test,1503461121166502912,111,"255,light,72.46,159,temperature,25.68,humidity,47.53,"
test,1503461121707574016,111,"255,from,10,44,rssi,3,msg,id,205,l,49.66,t,26.97,h,48.38,"
test,1503461122105385984,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.36,h,48.18,"
test,1503461122471246080,111,"255,light,74.49,159,temperature,25.68,humidity,47.57,"
test,1503461122535156992,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.98,h,48.31,"
test,1503461123410537984,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.36,h,48.22,"
test,1503461123776598016,111,"255,light,74.49,159,temperature,25.68,humidity,47.57,"
test,1503461124078959872,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.00,h,48.31,"
test,1503461124699858944,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.18,"
test,1503461125097702912,111,"255,light,73.68,160,temperature,25.69,humidity,47.57,"
test,1503461125113563904,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.00,h,48.31,"
test,1503461125686604032,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.98,h,48.31,"
test,1503461126004862976,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.36,h,48.18,"
test,1503461126402700032,111,"255,light,74.49,158,temperature,25.69,humidity,47.53,"
test,1503461126530110976,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.00,h,48.28,"
test,1503461127294032128,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.00,h,48.22,"
test,1503461127341865984,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.33,h,48.18,"
test,1503461127723959040,111,"255,light,74.90,157,temperature,25.69,humidity,47.50,"
test,1503461128169492992,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.98,h,48.15,"
test,1503461128615264000,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.18,"
test,1503461129029017088,111,"255,light,74.09,157,temperature,25.69,humidity,47.53,"
test,1503461129045105920,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.98,h,48.09,"
test,1503461129601982976,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.00,h,48.05,"
test,1503461129936169984,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.33,h,48.18,"
test,1503461130350085888,111,"255,light,73.27,163,temperature,25.69,humidity,47.53,"
test,1503461131209434880,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.98,h,48.02,"
test,1503461131273176064,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.18,"
test,1503461131655038976,111,"255,light,74.90,159,temperature,25.68,humidity,47.53,"
test,1503461131973500928,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.00,h,48.12,"
test,1503461132530430976,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.33,h,48.18,"
test,1503461132991096064,111,"255,light,74.90,159,temperature,25.66,humidity,47.50,"
test,1503461132991208192,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.98,h,48.15,"
test,1503461133548243968,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.98,h,48.22,"
test,1503461133834599936,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.30,h,48.18,"
test,1503461134280442112,111,"255,light,74.09,158,temperature,25.66,humidity,47.53,"
test,1503461134344006144,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,26.98,h,48.18,"
test,1503461135123928064,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.29,h,48.25,"
test,1503461135155612928,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.97,h,48.18,"
test,1503461135601286912,111,"255,light,73.68,160,temperature,25.66,humidity,47.57,"
test,1503461135919687936,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.95,h,48.12,"
test,1503461136906430976,111,"255,light,75.31,160,temperature,25.66,humidity,47.60,"
test,1503461136922306048,111,"255,from,10,44,rssi,3,msg,id,205,l,50.07,t,26.94,h,48.05,"
test,1503461137495486976,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.94,h,48.12,"
test,1503461138227475968,111,"255,light,75.31,159,temperature,25.66,humidity,47.60,"
test,1503461139039528960,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.31,h,48.31,"
test,1503461139071010048,111,"255,from,10,44,rssi,3,msg,id,205,l,49.25,t,26.95,h,48.15,"
test,1503461139532818176,111,"255,light,74.09,158,temperature,25.65,humidity,47.66,"
test,1503461139882860800,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461140344382976,111,"255,from,10,44,rssi,29,msg,id,235,l,74.90,t,26.31,h,48.31,"
test,1503461140853686016,111,"255,light,73.68,158,temperature,25.66,humidity,47.63,"
test,1503461140869510912,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.22,"
test,1503461141442558976,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461141649502976,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.31,"
test,1503461142158849024,111,"255,light,75.31,160,temperature,25.65,humidity,47.63,"
test,1503461142238354944,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461142954635008,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.31,h,48.31,"
test,1503461143049969920,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.93,h,48.18,"
test,1503461143463785984,111,"255,light,75.31,158,temperature,25.66,humidity,47.66,"
test,1503461143814116096,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.94,h,48.25,"
test,1503461144259815936,111,"255,from,10,44,rssi,28,msg,id,235,l,73.68,t,26.30,h,48.31,"
test,1503461144785114112,111,"255,light,74.90,157,temperature,25.65,humidity,47.63,"
test,1503461144800867072,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.93,h,48.25,"
test,1503461145389786112,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.93,h,48.28,"
test,1503461146090116864,111,"255,light,73.68,159,temperature,25.65,humidity,47.63,"
test,1503461146201497088,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.91,h,48.25,"
test,1503461146854171136,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.29,h,48.31,"
test,1503461146965587968,111,"255,from,10,44,rssi,2,msg,id,205,l,49.66,t,26.93,h,48.22,"
test,1503461147411205888,111,"255,light,75.31,161,temperature,25.62,humidity,47.66,"
test,1503461147761368064,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.91,h,48.22,"
test,1503461148159236864,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.29,h,48.31,"
test,1503461148716178944,111,"255,light,75.31,159,temperature,25.63,humidity,47.63,"
test,1503461148732259072,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461149336966144,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461150037512960,111,"255,light,74.49,158,temperature,25.62,humidity,47.60,"
test,1503461150085091072,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.27,h,48.31,"
test,1503461150769512960,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.26,h,48.31,"
test,1503461150928595968,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,48.12,"
test,1503461151342371840,111,"255,light,73.68,159,temperature,25.62,humidity,47.60,"
test,1503461151708445952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,48.12,"
test,1503461152074691072,111,"255,from,10,44,rssi,29,msg,id,235,l,74.90,t,26.27,h,48.31,"
test,1503461152663511040,111,"255,light,74.49,160,temperature,25.65,humidity,47.63,"
test,1503461153395545856,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.95,h,48.09,"
test,1503461153968622848,111,"255,light,75.31,160,temperature,25.63,humidity,47.66,"
test,1503461154095933952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.94,h,48.02,"
test,1503461154684905984,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.27,h,48.31,"
test,1503461154859916800,111,"255,from,10,44,rssi,2,msg,id,205,l,49.66,t,26.95,h,47.99,"
test,1503461155289673984,111,"255,light,74.90,158,temperature,25.63,humidity,47.63,"
test,1503461155655641088,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,47.99,"
test,1503461155989949952,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.27,h,48.35,"
test,1503461156594804992,111,"255,light,74.09,158,temperature,25.63,humidity,47.63,"
test,1503461156610598144,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.95,h,48.05,"
test,1503461157231537152,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.95,h,48.05,"
test,1503461157310926848,111,"255,from,10,44,rssi,28,msg,id,235,l,74.90,t,26.26,h,48.31,"
test,1503461157915785984,111,"255,light,74.90,162,temperature,25.65,humidity,47.66,"
test,1503461158027281920,111,"255,from,10,44,rssi,4,msg,id,205,l,48.85,t,26.95,h,48.09,"
test,1503461158600316160,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.27,h,48.38,"
test,1503461158807180800,111,"255,from,10,44,rssi,4,msg,id,205,l,48.85,t,26.94,h,48.12,"
test,1503461159220967168,111,"255,light,75.31,160,temperature,25.66,humidity,47.66,"
test,1503461159236968960,111,"255,from,10,44,rssi,27,msg,id,211,l,79.38,t,25.62,h,50.03,"
test,1503461159602926848,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.95,h,48.15,"
test,1503461159921412864,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.27,h,48.38,"
test,1503461160526097920,111,"255,light,74.90,158,temperature,25.68,humidity,47.66,"
test,1503461160541917952,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.95,h,48.15,"
test,1503461161226428928,111,"255,from,10,44,rssi,29,msg,id,235,l,74.90,t,26.27,h,48.38,"
test,1503461161847353088,111,"255,light,74.09,159,temperature,25.69,humidity,47.66,"
test,1503461162515578112,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.94,h,48.22,"
test,1503461162754383104,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.25,"
test,1503461163152378112,111,"255,light,73.68,161,temperature,25.69,humidity,47.63,"
test,1503461163534214912,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.94,h,48.35,"
test,1503461163837353984,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.27,h,48.38,"
test,1503461164473359104,111,"255,light,74.90,160,temperature,25.69,humidity,47.60,"
test,1503461164489181952,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.95,h,48.41,"
test,1503461165125776896,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.95,h,48.44,"
test,1503461165141801216,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.29,h,48.35,"
test,1503461165778597120,111,"255,light,74.09,157,temperature,25.69,humidity,47.60,"
test,1503461166431094784,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.95,h,48.51,"
test,1503461166781251072,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.95,h,48.54,"
test,1503461167099465984,111,"255,light,74.09,160,temperature,25.69,humidity,47.60,"
test,1503461167497359104,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,48.51,"
test,1503461167736078080,111,"255,from,10,44,rssi,29,msg,id,235,l,75.31,t,26.26,h,48.35,"
test,1503461168404705024,111,"255,light,74.90,161,temperature,25.69,humidity,47.57,"
test,1503461169025265920,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.26,h,48.35,"
test,1503461169088905216,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.94,h,48.48,"
test,1503461169725702144,111,"255,light,74.90,159,temperature,25.70,humidity,47.53,"
test,1503461169868971008,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.93,h,48.44,"
test,1503461170330519808,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.27,h,48.38,"
test,1503461170664680960,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.93,h,48.48,"
test,1503461171030707968,111,"255,light,74.09,158,temperature,25.69,humidity,47.53,"
test,1503461171444628992,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.93,h,48.44,"
test,1503461171651525120,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.29,h,48.38,"
test,1503461172366684928,111,"255,light,74.49,160,temperature,25.70,humidity,47.53,"
test,1503461172369449984,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.93,h,48.41,"
test,1503461172939698944,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.30,h,48.38,"
test,1503461173019328000,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.93,h,48.38,"
test,1503461173655902976,111,"255,light,74.90,160,temperature,25.69,humidity,47.53,"
test,1503461173831013888,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.91,h,48.38,"
test,1503461174244857088,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.30,h,48.38,"
test,1503461174977096960,111,"255,light,74.09,155,temperature,25.69,humidity,47.53,"
test,1503461175406668032,111,"255,from,10,44,rssi,1,msg,id,205,l,48.03,t,26.94,h,48.31,"
test,1503461175565964032,111,"255,from,10,44,rssi,28,msg,id,235,l,74.49,t,26.30,h,48.38,"
test,1503461176282073856,111,"255,light,72.87,155,temperature,25.69,humidity,47.57,"
test,1503461176298083072,111,"255,from,10,44,rssi,2,msg,id,205,l,46.40,t,26.94,h,48.28,"
test,1503461176855105024,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.38,"
test,1503461176966479104,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.95,h,48.31,"
test,1503461177603045888,111,"255,light,72.87,159,temperature,25.69,humidity,47.60,"
test,1503461177762269952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.94,h,48.31,"
test,1503461178160235776,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.30,h,48.41,"
test,1503461178542107136,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.94,h,48.35,"
test,1503461178908393984,111,"255,light,74.09,159,temperature,25.69,humidity,47.60,"
test,1503461179353917952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,26.94,h,48.41,"
test,1503461179465345024,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.30,h,48.41,"
test,1503461180213581056,111,"255,light,74.49,159,temperature,25.70,humidity,47.60,"
test,1503461180229394944,111,"255,from,10,44,rssi,2,msg,id,205,l,47.22,t,26.94,h,48.44,"
test,1503461180770504960,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.41,"
test,1503461180929660160,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.94,h,48.51,"
test,1503461181534481152,111,"255,light,71.64,157,temperature,25.72,humidity,47.60,"
test,1503461181709615872,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.95,h,48.54,"
test,1503461182075627008,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.31,h,48.41,"
test,1503461182839587840,111,"255,light,71.64,159,temperature,25.73,humidity,47.60,"
test,1503461183269344000,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.94,h,48.67,"
test,1503461184160665088,111,"255,light,73.68,158,temperature,25.73,humidity,47.60,"
test,1503461184877035008,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.94,h,48.87,"
test,1503461185465815040,111,"255,light,72.87,155,temperature,25.73,humidity,47.57,"
test,1503461185990993920,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.33,h,48.41,"
test,1503461186436705024,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.94,h,48.87,"
test,1503461186786850048,111,"255,light,72.46,158,temperature,25.70,humidity,47.57,"
test,1503461187248489984,111,"255,from,10,44,rssi,2,msg,id,205,l,46.81,t,26.95,h,48.83,"
test,1503461187311849216,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.33,h,48.38,"
test,1503461188092024064,111,"255,light,72.46,157,temperature,25.69,humidity,47.53,"
test,1503461188107880960,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,48.77,"
test,1503461188601267968,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.31,h,48.38,"
test,1503461188808103936,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.95,h,48.67,"
test,1503461189413062144,111,"255,light,73.27,159,temperature,25.70,humidity,47.53,"
test,1503461189604027904,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.97,h,48.64,"
test,1503461189906465024,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.30,h,48.35,"
test,1503461190415816960,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.97,h,48.57,"
test,1503461190718110208,111,"255,light,72.87,155,temperature,25.72,humidity,47.50,"
test,1503461191195625984,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.31,h,48.35,"
test,1503461191211452928,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.97,h,48.54,"
test,1503461192054006016,111,"255,light,71.24,155,temperature,25.72,humidity,47.50,"
test,1503461192054124032,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.98,h,48.57,"
test,1503461192499842816,111,"255,from,10,44,rssi,29,msg,id,235,l,70.42,t,26.31,h,48.35,"
test,1503461192754405888,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,26.97,h,48.57,"
test,1503461193343485952,111,"255,light,71.64,158,temperature,25.72,humidity,47.50,"
test,1503461193566056960,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.97,h,48.61,"
test,1503461194330153984,111,"255,from,10,44,rssi,2,msg,id,205,l,47.22,t,26.98,h,48.57,"
test,1503461194664365056,111,"255,light,72.05,159,temperature,25.69,humidity,47.47,"
test,1503461195110081024,111,"255,from,10,44,rssi,29,msg,id,235,l,70.83,t,26.33,h,48.31,"
test,1503461195141857024,111,"255,from,10,44,rssi,2,msg,id,205,l,47.22,t,26.98,h,48.57,"
test,1503461195984442112,111,"255,light,73.68,159,temperature,25.69,humidity,47.47,"
test,1503461195984545024,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,26.98,h,48.51,"
test,1503461196398202880,111,"255,from,10,44,rssi,28,msg,id,235,l,72.05,t,26.31,h,48.31,"
test,1503461196716507904,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,26.98,h,48.48,"
test,1503461197289548032,111,"255,light,72.05,156,temperature,25.69,humidity,47.50,"
test,1503461197512420864,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.98,h,48.41,"
test,1503461197703404800,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.33,h,48.31,"
test,1503461198292294912,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,26.98,h,48.41,"
test,1503461198610578176,111,"255,light,71.64,156,temperature,25.70,humidity,47.50,"
test,1503461199008489984,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.33,h,48.28,"
test,1503461199103960064,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.98,h,48.38,"
test,1503461199930697984,111,"255,light,72.87,159,temperature,25.72,humidity,47.50,"
test,1503461199930803968,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.00,h,48.38,"
test,1503461200312623872,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.33,h,48.28,"
test,1503461200694516992,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.98,h,48.35,"
test,1503461201235785984,111,"255,light,72.46,159,temperature,25.73,humidity,47.50,"
test,1503461201442686208,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,27.01,h,48.31,"
test,1503461202238652928,111,"255,from,10,44,rssi,3,msg,id,205,l,47.22,t,27.00,h,48.31,"
test,1503461202540844032,111,"255,light,72.87,159,temperature,25.72,humidity,47.47,"
test,1503461202922877952,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.34,h,48.28,"
test,1503461203861970944,111,"255,light,72.87,156,temperature,25.73,humidity,47.47,"
test,1503461203888920064,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.00,h,48.25,"
test,1503461203889220864,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,26.98,h,48.25,"
test,1503461204239001088,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.33,h,48.25,"
test,1503461204621081088,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.98,h,48.18,"
test,1503461205178014976,111,"255,light,71.64,160,temperature,25.73,humidity,47.47,"
test,1503461205400884992,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,26.98,h,48.15,"
test,1503461205544099072,111,"255,from,10,44,rssi,29,msg,id,235,l,70.83,t,26.33,h,48.25,"
test,1503461206180822016,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.00,h,48.15,"
test,1503461206499011072,111,"255,light,71.64,156,temperature,25.73,humidity,47.47,"
test,1503461206849193984,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.36,h,48.25,"
test,1503461207804280064,111,"255,light,73.68,159,temperature,25.72,humidity,47.47,"
test,1503461207820118016,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,26.98,h,48.12,"
test,1503461208138521856,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.33,h,48.25,"
test,1503461208552293120,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.00,h,48.12,"
test,1503461209125200896,111,"255,light,73.27,158,temperature,25.73,humidity,47.47,"
test,1503461209348084992,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.00,h,48.12,"
test,1503461209459441920,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.37,h,48.22,"
test,1503461210430457088,111,"255,light,72.05,155,temperature,25.72,humidity,47.47,"
test,1503461210748805120,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.36,h,48.25,"
test,1503461210955648000,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.01,h,48.05,"
test,1503461211735544064,111,"255,light,72.46,157,temperature,25.72,humidity,47.47,"
test,1503461211751396864,111,"255,from,10,44,rssi,3,msg,id,205,l,46.00,t,27.01,h,48.05,"
test,1503461212069709056,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.37,h,48.25,"
test,1503461212515270912,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.01,h,47.99,"
test,1503461213056657920,111,"255,light,73.27,159,temperature,25.72,humidity,47.47,"
test,1503461213295151872,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,27.01,h,48.02,"
test,1503461213358978048,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.34,h,48.22,"
test,1503461214361635072,111,"255,light,72.87,156,temperature,25.72,humidity,47.47,"
test,1503461214377501952,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.01,h,47.96,"
test,1503461214664019968,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.22,"
test,1503461214870935040,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.00,h,47.92,"
test,1503461215682668032,111,"255,light,72.46,158,temperature,25.70,humidity,47.47,"
test,1503461215698548992,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.01,h,47.92,"
test,1503461215953253888,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.31,h,48.18,"
test,1503461216446651904,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.02,h,47.92,"
test,1503461216987910144,111,"255,light,73.68,158,temperature,25.70,humidity,47.47,"
test,1503461217258411008,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.34,h,48.22,"
test,1503461218308829952,111,"255,light,72.87,156,temperature,25.69,humidity,47.50,"
test,1503461218324736000,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.01,h,47.92,"
test,1503461218563496192,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.33,h,48.22,"
test,1503461218833956096,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.01,h,47.92,"
test,1503461219613929984,111,"255,light,72.05,159,temperature,25.70,humidity,47.53,"
test,1503461219629911808,111,"255,from,10,44,rssi,28,msg,id,211,l,77.34,t,25.68,h,49.93,"
test,1503461219868621056,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.33,h,48.25,"
test,1503461220409894912,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.04,h,47.92,"
test,1503461220935058944,111,"255,light,73.68,159,temperature,25.72,humidity,47.53,"
test,1503461221157850112,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.34,h,48.25,"
test,1503461222240179968,111,"255,light,74.09,157,temperature,25.72,humidity,47.53,"
test,1503461222256043008,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.05,h,47.89,"
test,1503461222463016960,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.36,h,48.25,"
test,1503461222813164032,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,47.89,"
test,1503461223576108032,111,"255,light,72.05,157,temperature,25.72,humidity,47.53,"
test,1503461223576206848,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,47.96,"
test,1503461223767091968,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.36,h,48.25,"
test,1503461224419607040,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.05,h,48.09,"
test,1503461224865324032,111,"255,light,73.27,160,temperature,25.70,humidity,47.50,"
test,1503461225088105984,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.37,h,48.25,"
test,1503461225167633152,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.04,h,48.15,"
test,1503461226199299072,111,"255,light,75.31,161,temperature,25.72,humidity,47.53,"
test,1503461226199417088,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,48.25,"
test,1503461226374362880,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.37,h,48.22,"
